id,score,target
17012213,2-1,home
16576366,0-0,draw
16615068,3-1,home
17941104,0-2,away
17162837,1-3,away
17754378,3-2,home
16839781,0-2,away
16950607,2-1,home
16840621,1-2,away
17952887,0-1,away
17958450,1-2,away
16950606,5-0,home
16950609,3-1,home
16950611,4-0,home
16917112,1-3,away
17987702,0-0,draw
16888008,2-4,away
17783640,2-0,home
16888658,3-1,home
16935467,2-1,home
17755618,0-0,draw
17901876,0-3,away
17958190,1-0,home
17958420,3-1,home
17815036,0-0,draw
17941107,1-2,away
16952847,1-1,draw
16904873,1-1,draw
16904872,3-1,home
16904870,1-3,away
17898070,0-1,away
17754943,1-1,draw
17754379,2-0,home
16521986,0-1,away
17755619,0-2,away
16952848,5-2,home
16615071,0-1,away
16615067,2-1,home
16615066,0-2,away
16615065,5-1,home
17755620,2-3,away
16615063,3-5,away
16576372,1-1,draw
16576367,0-0,draw
16773812,2-2,draw
16614693,0-0,draw
17999105,3-0,home
16950608,1-0,home
16725255,1-2,away
16840319,1-0,home
17725233,3-0,home
17882258,1-0,home
17882260,0-0,draw
17882263,1-2,away
17780498,1-1,draw
17972094,1-0,home
17994034,1-2,away
16771591,0-4,away
16953780,2-0,home
17783639,0-1,away
17807295,0-0,draw
16727124,6-0,home
17878591,1-1,draw
17807296,1-0,home
17807297,0-1,away
17055646,3-1,home
17057057,1-0,home
16943110,0-1,away
17959128,3-2,home
17048255,3-0,home
16481673,0-2,away
17156501,0-1,away
17730594,3-1,home
17730593,1-0,home
17780499,2-0,home
17922110,3-1,home
17815040,0-1,away
17162841,6-0,home
17904100,3-2,home
17726406,0-0,draw
17726407,0-0,draw
17726408,2-0,home
17726409,4-1,home
17726410,2-0,home
17726411,3-0,home
17726405,1-2,away
17162840,8-0,home
17708357,1-4,away
17904101,1-2,away
17815109,1-1,draw
17882800,1-2,away
17785150,0-2,away
17926500,2-1,home
17903073,1-1,draw
17904102,2-0,home
17162842,0-0,draw
17959129,1-0,home
17786277,2-4,away
17695459,0-1,away
17901486,0-0,draw
17162686,4-0,home
17948194,0-2,away
17708359,1-1,draw
17695460,2-1,home
17935476,1-0,home
17933792,6-0,home
17933793,2-0,home
17696089,1-4,away
17935479,1-3,away
17993664,3-1,home
17947892,1-1,draw
17947893,3-0,home
17947894,1-0,home
17947891,0-0,draw
17766092,1-1,draw
17926207,5-0,home
17766285,0-0,draw
17695043,0-1,away
17766287,1-1,draw
17707567,2-0,home
17766288,4-1,home
17707251,1-0,home
17707249,2-2,draw
17766741,0-1,away
17707248,0-1,away
17902455,4-1,home
17766286,1-2,away
17777644,3-0,home
17898516,1-2,away
17669035,1-2,away
17707317,0-1,away
17898386,0-3,away
17898385,0-2,away
17898384,2-2,draw
17898517,3-0,home
17898519,1-1,draw
17902457,2-2,draw
17902456,1-0,home
17766750,2-2,draw
17902695,0-1,away
17902694,1-1,draw
17902693,0-0,draw
17707252,5-2,home
17926234,1-5,away
17983218,1-3,away
17926208,2-3,away
17974210,0-1,away
17639697,3-3,draw
17900412,2-1,home
17900411,2-1,home
17911161,2-2,draw
17900409,1-0,home
17982829,0-5,away
17766289,3-1,home
17769733,0-1,away
17897295,2-1,home
17897296,3-2,home
17897297,1-1,draw
17982828,1-2,away
17897299,1-1,draw
17897298,0-3,away
17668941,1-1,draw
17696090,1-4,away
17777645,1-2,away
17973152,2-1,home
17695044,2-4,away
17342092,1-3,away
17973156,3-1,home
17973151,1-0,home
17873696,4-2,home
17973153,2-3,away
17973154,0-2,away
17872330,2-3,away
17873697,1-5,away
17898387,0-1,away
17870977,0-0,draw
17926210,2-5,away
17707568,2-2,draw
17973120,0-0,draw
17872788,3-2,home
17870974,0-0,draw
17999771,2-0,home
17876863,1-0,home
16924408,5-2,home
17342091,1-0,home
17614371,3-0,home
17162451,1-2,away
17794041,0-1,away
17892860,2-0,home
17882624,0-2,away
17708589,0-1,away
17899260,1-1,draw
17269236,2-1,home
17707570,1-0,home
17695045,2-0,home
17707569,2-1,home
17872331,2-2,draw
17342089,1-2,away
17669021,1-1,draw
17780345,4-0,home
17780344,7-1,home
17872789,3-1,home
17769734,1-0,home
17878802,0-1,away
17898388,0-2,away
17878803,0-4,away
17135715,2-2,draw
17135713,2-4,away
17614463,0-0,draw
17135716,4-2,home
17135714,0-3,away
16888258,3-1,home
17054424,1-1,draw
17897931,1-1,draw
17996785,4-1,home
17753354,1-0,home
17777646,2-0,home
16888521,2-4,away
17897932,1-3,away
17998140,2-0,home
17342093,1-3,away
17870973,1-0,home
17987420,3-1,home
17012211,2-2,draw
17012210,0-1,away
16495362,0-2,away
17004366,2-3,away
17983219,2-0,home
16832782,1-0,home
17986867,2-0,home
17999772,2-2,draw
16888354,1-1,draw
16839484,0-1,away
17901375,0-1,away
17901416,2-1,home
16888260,1-1,draw
17986873,4-0,home
17673716,0-0,draw
17901377,0-2,away
17899923,3-1,home
16924047,0-1,away
17996787,1-3,away
17901378,0-0,draw
17342095,2-1,home
17997091,1-1,draw
17997092,1-3,away
17997216,0-1,away
17901374,1-0,home
17996788,0-1,away
17897300,5-3,home
17958421,4-1,home
16495367,2-2,draw
16725505,1-0,home
16833105,3-4,away
16833106,3-1,home
16840620,3-0,home
16840623,1-3,away
16888256,1-2,away
16888659,2-1,home
16495361,2-3,away
17162452,0-1,away
17758467,1-1,draw
17758703,1-0,home
17162448,1-0,home
17758707,2-0,home
17887533,1-0,home
17941108,3-1,home
17987418,3-0,home
17014280,0-3,away
16911202,0-3,away
16495365,2-9,away
17882626,5-1,home
17758465,0-0,draw
17879642,0-1,away
17958451,3-0,home
17973118,1-0,home
17941105,1-3,away
16888660,1-2,away
16943112,1-2,away
16953777,0-3,away
17724653,2-1,home
16888412,0-2,away
17227527,1-2,away
17227529,1-0,home
17227531,2-0,home
17294179,1-2,away
17294177,4-2,home
16888661,0-1,away
16747187,2-3,away
16744691,0-2,away
16935468,1-1,draw
16747191,5-2,home
16744690,0-2,away
16747190,0-2,away
16744688,2-3,away
16744684,1-1,draw
16935469,0-2,away
16744685,3-1,home
16744686,2-2,draw
16744687,1-1,draw
16744689,4-1,home
16744682,3-1,home
16888259,3-4,away
16935474,3-2,home
16747193,4-0,home
17241049,0-2,away
16747194,0-2,away
17941109,4-8,away
17932849,3-1,home
17758706,2-0,home
16747195,0-3,away
17055645,0-1,away
16935476,2-2,draw
16935475,2-1,home
17057052,0-0,draw
17720071,1-1,draw
16839780,0-2,away
16888257,1-0,home
16839779,1-1,draw
16839774,3-1,home
16747192,0-0,draw
16935473,1-1,draw
16747189,2-0,home
16746978,1-0,home
17342094,1-0,home
17972579,0-0,draw
17156509,1-2,away
17156508,0-3,away
17156507,2-1,home
17156505,1-1,draw
17156504,1-0,home
17973946,1-2,away
17004617,2-1,home
17004615,1-1,draw
16834581,2-2,draw
16775896,1-1,draw
16775895,1-2,away
17987421,0-3,away
17987424,3-3,draw
17056559,1-0,home
17056235,0-1,away
17987276,1-0,home
17987609,0-0,draw
17987615,2-1,home
17987617,2-0,home
17655566,4-0,home
17243797,2-2,draw
17972578,1-1,draw
16997558,0-0,draw
17614459,1-0,home
17614370,2-0,home
17958422,1-1,draw
17614373,0-2,away
17972577,2-2,draw
17614460,0-0,draw
17614462,0-0,draw
16746976,1-4,away
17972573,4-0,home
17614369,0-0,draw
17972576,2-0,home
17972575,2-2,draw
17994117,2-1,home
17972574,0-1,away
16576588,0-4,away
16950613,3-2,home
16950610,1-4,away
16521984,0-0,draw
17212938,0-0,draw
17243100,2-2,draw
17213304,3-0,home
17243099,0-0,draw
17876740,0-3,away
17876739,3-0,home
17269100,1-3,away
17758702,0-2,away
17876738,2-1,home
17757467,2-0,home
17757464,0-1,away
17876864,7-1,home
17997189,4-1,home
17684940,1-0,home
17447927,3-0,home
17243098,2-3,away
17269105,2-3,away
17269101,2-0,home
17757227,3-2,home
17242048,4-3,home
17997188,1-0,home
17242046,2-0,home
17241726,2-1,home
17241721,1-2,away
17242049,0-1,away
17242051,4-1,home
17241720,1-0,home
17242052,0-2,away
17241719,2-2,draw
17657396,2-1,home
17241718,0-0,draw
17241057,0-2,away
17012218,1-0,home
17241055,1-2,away
17241052,0-1,away
17240438,2-3,away
17240430,3-3,draw
17243101,3-1,home
17240124,1-1,draw
17240123,0-1,away
17240117,1-0,home
16924045,4-0,home
17876741,3-1,home
17004365,0-0,draw
17987279,1-1,draw
16888662,0-1,away
16888663,1-1,draw
16834582,0-2,away
17974228,3-1,home
17974226,1-0,home
17974220,0-1,away
17004613,0-0,draw
17974214,3-1,home
17004616,0-3,away
17004619,1-0,home
17162449,1-1,draw
17162450,3-1,home
17684945,0-1,away
17997988,3-1,home
17997989,1-1,draw
17997993,2-1,home
16482062,1-1,draw
17673710,4-0,home
17997220,1-0,home
17882623,6-2,home
16834579,1-0,home
17987422,1-1,draw
16888261,3-2,home
17098305,3-2,home
16887671,1-2,away
16887668,2-0,home
16887667,3-1,home
16887665,1-1,draw
17879637,2-0,home
16832784,1-0,home
16725252,2-0,home
16833104,2-1,home
17997217,2-1,home
17997219,2-1,home
17987280,1-1,draw
17243097,3-0,home
17987278,1-0,home
17987277,4-3,home
17987275,3-1,home
17269237,0-1,away
17243092,0-0,draw
17000619,1-0,home
17720075,2-1,home
17720074,2-1,home
17720073,3-2,home
17720072,0-0,draw
16494545,2-1,home
17994035,0-1,away
17994038,2-0,home
17878083,1-2,away
17994036,0-2,away
16725503,3-0,home
16832107,6-0,home
16840312,1-1,draw
16840314,4-3,home
16840318,1-4,away
17678269,0-0,draw
16840315,2-2,draw
17678271,2-1,home
17994039,2-1,home
17900277,2-3,away
17870410,0-3,away
17646861,2-1,home
17678276,1-0,home
17870405,6-2,home
17758704,0-0,draw
17952983,1-0,home
17997991,0-0,draw
17947865,2-2,draw
17956956,1-1,draw
17758708,1-0,home
17758705,3-0,home
17947866,1-0,home
17048258,1-0,home
17758464,5-1,home
17714807,2-1,home
17684943,2-1,home
17684939,3-1,home
17684938,2-0,home
17959868,1-2,away
17684937,0-0,draw
17947864,0-1,away
17673717,2-1,home
17758466,1-2,away
17960375,2-2,draw
16487502,0-4,away
16576583,4-0,home
17054428,2-1,home
17996733,0-0,draw
17996735,3-0,home
17987282,0-2,away
17947849,6-0,home
17987281,3-2,home
17987703,0-0,draw
16839773,3-0,home
17982969,1-0,home
17947850,0-1,away
17996417,2-0,home
17972095,3-0,home
16576587,1-3,away
16576586,4-1,home
16576585,3-0,home
17997990,3-0,home
16576584,3-1,home
17057054,0-0,draw
17673715,3-1,home
17242317,3-2,home
17673713,1-2,away
16952292,1-4,away
17152396,0-0,draw
16952291,0-6,away
16952290,1-5,away
16943111,2-1,home
16833110,1-2,away
16832785,2-3,away
16832779,1-1,draw
16727126,2-2,draw
16727125,1-1,draw
16727123,1-1,draw
16727122,1-1,draw
16832786,2-1,home
17342090,2-3,away
17243796,0-0,draw
17156499,1-1,draw
17014282,0-0,draw
17004620,2-1,home
17004614,2-0,home
16997554,1-1,draw
16911201,2-0,home
17724654,0-2,away
16952852,0-0,draw
16727591,0-3,away
16727590,2-2,draw
17152394,1-0,home
16727589,1-2,away
17152392,0-1,away
16952293,1-0,home
16952853,2-1,home
16953770,4-1,home
16953771,2-0,home
16953772,2-0,home
16953773,0-0,draw
16953774,2-2,draw
16952850,2-1,home
16952849,1-0,home
16953775,0-1,away
16952846,1-0,home
16952845,1-4,away
16952844,1-0,home
16952843,2-1,home
16952842,2-2,draw
16952301,0-3,away
16952300,1-2,away
16953776,0-0,draw
16953778,0-5,away
16952299,1-2,away
16952298,0-3,away
16952297,1-1,draw
16952296,2-2,draw
16952295,0-0,draw
16952294,0-0,draw
16953779,4-1,home
16953781,1-3,away
16727588,2-1,home
16952851,0-0,draw
16727725,0-1,away
17152399,0-0,draw
17152401,2-1,home
17152402,0-3,away
17227926,1-1,draw
17227927,0-0,draw
16727587,1-0,home
17227929,1-1,draw
17242316,2-2,draw
17673714,0-2,away
17242318,2-0,home
17242319,1-1,draw
17242320,2-0,home
17559784,0-1,away
17560039,1-1,draw
17560040,3-0,home
17560041,2-3,away
17560042,2-0,home
17560227,1-0,home
17560270,2-1,home
17560271,1-2,away
17560315,0-0,draw
17560361,3-0,home
17646707,2-1,home
16832936,0-0,draw
17673712,4-2,home
17152398,1-2,away
17152393,3-1,home
17227928,2-6,away
16727724,1-3,away
16727723,1-0,home
16727722,2-4,away
16727721,1-2,away
17946049,2-0,home
17874206,3-1,home
17874205,0-2,away
17956941,5-2,home
17055641,0-0,draw
17932850,0-0,draw
16771592,3-0,home
17910967,6-0,home
17932695,0-0,draw
17932693,3-3,draw
17910970,0-1,away
17910965,1-0,home
16864436,1-0,home
17796482,2-3,away
16864434,4-2,home
17988402,1-0,home
16839481,1-4,away
16839479,1-2,away
16613794,0-3,away
16613792,3-0,home
16613791,0-0,draw
17796488,0-1,away
17932696,0-0,draw
17987283,1-1,draw
17003913,1-1,draw
17899261,1-1,draw
16917110,1-0,home
17973549,3-0,home
17973470,1-2,away
17996781,1-3,away
17996734,1-0,home
17996349,2-0,home
17932697,1-0,home
17003909,2-1,home
17003911,2-2,draw
17794972,1-1,draw
17794971,1-1,draw
17048259,3-3,draw
17995105,0-1,away
17994118,4-0,home
17998663,0-3,away
17993941,0-2,away
17988391,0-2,away
17997997,1-0,home
17987416,0-0,draw
17469683,1-0,home
17469687,4-0,home
17997996,1-0,home
17997995,1-2,away
17948832,1-0,home
17948833,1-0,home
17948834,0-2,away
17956957,0-2,away
17959869,0-1,away
17997992,2-1,home
17973199,2-0,home
17973469,2-0,home
17987423,0-3,away
17987419,0-3,away
17988017,1-2,away
17987284,1-0,home
17958137,0-2,away
17900307,1-2,away
17900306,2-1,home
17900305,0-1,away
17900275,3-0,home
17447931,0-2,away
17941110,2-0,home
16864615,0-0,draw
16521987,4-0,home
17673709,0-1,away
16481682,1-4,away
17925614,4-4,draw
17754942,3-1,home
17958136,1-1,draw
17757229,0-0,draw
17988061,0-0,draw
17212931,1-0,home
17988073,1-2,away
16789968,0-0,draw
17996780,3-0,home
16494550,1-1,draw
17958168,1-1,draw
17754380,1-4,away
17754381,2-3,away
17982226,0-0,draw
16904876,1-1,draw
17973947,1-1,draw
17973681,1-0,home
17973548,1-1,draw
17242706,0-0,draw
17986822,1-1,draw
17988014,0-1,away
17973471,2-1,home
17730600,4-1,home
17730599,1-1,draw
17098308,1-3,away
17012215,2-3,away
17673711,3-2,home
16494543,2-2,draw
17998669,5-2,home
17998303,0-0,draw
17998302,3-2,home
17693885,2-1,home
17715933,2-1,home
17997513,0-0,draw
16924041,1-1,draw
16576370,2-2,draw
16576371,1-1,draw
16725500,0-1,away
16833102,1-1,draw
17004367,1-1,draw
17469500,3-0,home
17956958,2-1,home
17242708,0-3,away
17947194,0-0,draw
16487505,0-2,away
17057053,2-1,home
17755597,1-0,home
17994037,0-1,away
17755622,0-1,away
17755708,1-0,home
17152397,2-0,home
17932851,0-1,away
16911199,4-1,home
17132908,2-0,home
17132906,2-1,home
16771593,4-2,home
17132905,1-0,home
16839775,1-0,home
17242321,1-2,away
17132904,2-1,home
17055644,0-1,away
17999878,0-0,draw
17998106,1-1,draw
16943109,1-4,away
17998107,1-1,draw
17998244,2-1,home
17948067,1-1,draw
17987704,2-2,draw
16840320,2-3,away
17874207,1-1,draw
16614692,4-0,home
17162684,2-0,home
16487500,4-0,home
17879638,1-1,draw
17048257,0-2,away
17925615,3-0,home
16486968,1-0,home
16486967,1-1,draw
17783643,1-1,draw
16917108,1-1,draw
17465879,1-3,away
17883586,1-0,home
17999117,2-0,home
17794519,0-1,away
17783642,0-4,away
17783641,2-1,home
16486970,0-0,draw
16864614,0-1,away
17883291,0-0,draw
17901714,1-1,draw
17754382,1-3,away
16487499,1-1,draw
17754945,0-2,away
17754944,1-5,away
17958139,1-0,home
16521985,1-1,draw
16482063,0-4,away
17904842,1-1,draw
17988062,0-0,draw
16576364,1-1,draw
16482059,0-0,draw
16576369,0-0,draw
16614690,2-0,home
16482060,2-1,home
16614691,1-3,away
16725253,1-1,draw
16482058,1-1,draw
16482056,1-2,away
16482055,3-1,home
16482061,2-1,home
16833109,1-3,away
17242711,1-1,draw
17882257,0-1,away
17725236,1-4,away
17725235,0-2,away
17720734,1-2,away
17725234,8-1,home
17725238,3-1,home
17720736,5-1,home
17881883,1-2,away
17221956,1-0,home
17881889,3-0,home
17883296,2-0,home
17883298,1-1,draw
17881885,2-1,home
17881888,2-2,draw
17882265,0-0,draw
17882264,0-0,draw
17882262,0-0,draw
17882261,2-3,away
17882259,0-3,away
17755709,3-4,away
17725237,1-3,away
17098311,0-1,away
16771588,4-0,home
16773810,1-0,home
16481678,3-3,draw
17778505,1-1,draw
16614695,1-0,home
17778500,3-1,home
17868096,0-0,draw
17055647,2-1,home
17959130,1-1,draw
17900873,0-1,away
17794516,2-0,home
17868090,1-1,draw
17868091,2-1,home
17868092,3-0,home
17974660,6-2,home
17868094,0-1,away
17868097,1-1,draw
17730597,2-0,home
17868095,2-2,draw
17730598,2-2,draw
17780530,1-0,home
17786279,1-0,home
17725583,2-0,home
17901477,3-2,home
17054423,2-0,home
17785147,3-2,home
17048254,0-5,away
17815039,2-1,home
17815043,2-0,home
17162681,1-0,home
17877325,0-1,away
17944132,0-2,away
17903466,0-1,away
17726557,2-2,draw
17946569,3-0,home
17883170,2-0,home
17904103,1-2,away
17883169,0-2,away
17868093,0-1,away
17959131,2-1,home
17786352,2-2,draw
17882801,1-1,draw
17695461,1-3,away
17778503,2-1,home
17708362,3-1,home
17785148,1-1,draw
17883173,2-2,draw
17761432,1-2,away
17944127,1-0,home
17726553,0-0,draw
17815110,1-1,draw
17714932,5-1,home
17904104,3-2,home
17714914,1-2,away
17815112,0-3,away
17904105,3-1,home
17941025,0-0,draw
17708361,2-2,draw
17903994,1-0,home
17974662,0-4,away
17695462,1-0,home
17720733,2-2,draw
17761430,2-2,draw
17941024,3-1,home
17726559,1-0,home
17794521,0-3,away
17714913,0-0,draw
17708360,1-1,draw
17695463,1-3,away
17987629,1-0,home
17998544,1-0,home
17870723,0-1,away
17870722,0-1,away
17766095,0-0,draw
17766094,1-2,away
17947895,3-2,home
17947896,3-2,home
17766093,0-3,away
17766742,2-2,draw
17769735,0-1,away
17922111,7-0,home
17902459,2-1,home
17902458,4-0,home
16672155,0-1,away
17696091,0-1,away
17696092,0-3,away
17708592,0-0,draw
17708591,0-1,away
17766097,2-1,home
17766290,0-2,away
17766291,0-2,away
17766292,0-0,draw
17766293,0-1,away
17766294,0-1,away
17766743,0-0,draw
17766744,2-4,away
17902696,0-3,away
17766096,2-3,away
17933308,3-1,home
17933309,0-3,away
17872785,2-1,home
17902699,2-1,home
17902698,2-2,draw
17902697,2-1,home
17766746,0-3,away
17766745,3-0,home
17873698,4-1,home
17996346,0-0,draw
17873699,6-1,home
17695047,3-2,home
17708590,1-1,draw
17777647,2-1,home
17707571,1-1,draw
17639696,3-0,home
17766295,2-2,draw
17766747,1-0,home
17898198,0-2,away
17872328,0-1,away
17769736,2-1,home
17872879,5-1,home
17777648,0-1,away
17898518,2-0,home
17933310,0-2,away
17933311,0-0,draw
17933312,1-1,draw
17933313,2-2,draw
17933314,0-2,away
17873701,1-8,away
17873700,2-3,away
17872791,0-3,away
17766748,1-0,home
17766749,1-1,draw
17996739,1-0,home
17973155,0-1,away
17872332,1-2,away
17998781,3-1,home
16839478,1-1,draw
16950612,5-0,home
17708593,2-2,draw
16576589,3-2,home
17870976,1-1,draw
17162454,0-2,away
17972588,1-1,draw
17972589,0-2,away
17932692,0-1,away
16824748,0-2,away
17998780,1-1,draw
17932698,2-2,draw
17997518,1-0,home
17987415,0-3,away
17669032,3-2,home
17997515,3-1,home
17988016,2-0,home
17974571,0-0,draw
17974325,0-0,draw
17973197,2-1,home
17982344,1-0,home
17974326,0-0,draw
17997521,0-3,away
17974324,1-2,away
17221898,0-2,away
17769737,2-1,home
17878804,2-1,home
17878805,0-8,away
17639695,1-3,away
17974329,1-0,home
17974321,1-0,home
17956960,2-2,draw
17974323,0-1,away
17973679,2-1,home
17973680,0-0,draw
17974322,1-2,away
17246016,2-1,home
17899259,0-7,away
17246020,1-1,draw
17973579,5-1,home
17246018,2-1,home
17246015,0-2,away
17973500,0-1,away
17947189,1-0,home
17973204,1-1,draw
17897740,1-6,away
17897732,7-0,home
17870978,2-0,home
17777649,5-0,home
17753356,6-2,home
17753355,1-2,away
17709826,0-1,away
17770878,2-1,home
17947192,2-1,home
17947196,2-2,draw
17948285,0-0,draw
17956954,1-2,away
17960374,1-4,away
17973202,3-1,home
17973203,3-3,draw
17973205,0-0,draw
16465886,0-3,away
17948287,2-4,away
17974327,1-0,home
17986826,1-1,draw
17986871,1-2,away
17986928,5-2,home
17987984,2-1,home
17988405,1-0,home
17993918,1-4,away
17982259,1-0,home
17993940,2-2,draw
17993942,0-2,away
17996687,2-2,draw
17684946,1-0,home
17998279,0-0,draw
17998782,1-0,home
17998672,2-2,draw
17998662,1-0,home
17998665,1-1,draw
17998667,0-2,away
17974768,0-1,away
17998668,2-1,home
17974787,1-4,away
17974565,1-0,home
16672158,5-2,home
17054429,3-1,home
17948283,1-2,away
16614688,1-2,away
16548695,1-0,home
16615070,1-0,home
17135576,1-2,away
17135578,0-1,away
17135523,0-4,away
17135577,1-2,away
17998666,0-0,draw
17135575,0-1,away
17004363,3-1,home
17974563,0-2,away
17213311,1-1,draw
17212936,1-0,home
17998304,1-4,away
17972591,0-1,away
17972590,0-0,draw
17973580,3-1,home
17098304,1-0,home
16832783,1-1,draw
16832780,0-0,draw
17973501,2-0,home
16725504,1-0,home
16833103,3-2,home
16888262,1-2,away
16888664,0-2,away
17996782,4-2,home
17997094,1-0,home
16775421,1-0,home
17998783,3-0,home
16911197,2-1,home
16911200,2-0,home
17469497,1-0,home
17997336,0-1,away
16775418,1-2,away
17996736,1-2,away
17724655,2-1,home
17082379,3-1,home
17899924,0-1,away
17899926,0-1,away
17879640,2-2,draw
17986936,5-0,home
17899925,0-2,away
17945814,1-3,away
17758701,2-0,home
17758468,2-2,draw
17758461,0-3,away
16481680,1-0,home
17465883,1-0,home
17720175,0-1,away
17757465,0-1,away
17757463,1-1,draw
17899927,0-3,away
17874621,0-0,draw
16943108,1-2,away
16935472,1-2,away
17899928,6-0,home
16840627,1-1,draw
16840622,1-3,away
16840626,0-4,away
16775420,2-3,away
16771589,4-0,home
16997551,0-0,draw
17294181,3-2,home
17294180,4-0,home
18012279,0-0,draw
17294178,2-0,home
17294176,1-0,home
18012276,0-0,draw
17082376,1-0,home
17083412,0-0,draw
17083411,1-2,away
17082378,1-4,away
17082375,0-1,away
17753357,0-1,away
17055650,1-2,away
17082381,1-1,draw
16935471,2-0,home
17082382,0-1,away
18012280,2-1,home
17082383,1-1,draw
17082380,0-0,draw
16744692,1-0,home
17083416,3-0,home
17241051,1-1,draw
17952888,2-3,away
17973948,0-1,away
16824747,2-2,draw
16672149,0-1,away
17948769,3-4,away
16775423,0-1,away
16672150,1-0,home
16672152,1-1,draw
17958061,0-2,away
16775419,0-1,away
16672156,2-4,away
17748150,1-2,away
17720171,0-0,draw
17932820,1-3,away
17880680,0-1,away
16839776,0-2,away
17057049,2-0,home
17083414,1-0,home
17770879,2-2,draw
17709828,4-0,home
17709825,1-0,home
17948803,3-2,home
16864437,2-0,home
17904858,1-1,draw
17948802,2-1,home
17987417,0-1,away
17241054,1-3,away
16614696,0-2,away
16614689,0-2,away
16521982,1-4,away
12030703,0-1,away
17238570,2-2,draw
17240431,2-3,away
17240432,1-2,away
17238566,3-0,home
17240436,0-2,away
17240434,2-2,draw
17238568,0-3,away
17241358,1-0,home
17241357,1-3,away
17238564,0-0,draw
17241056,1-1,draw
17240746,1-0,home
17240433,1-1,draw
17240745,2-1,home
17240741,4-0,home
17240740,1-2,away
17240739,1-0,home
17240437,1-3,away
17238565,0-0,draw
17240435,2-0,home
17240742,1-0,home
17241053,3-2,home
17054426,2-0,home
17241360,5-1,home
18012371,0-0,draw
17997221,2-0,home
17997191,0-1,away
17997190,2-4,away
17974242,1-0,home
17974236,0-3,away
17958452,1-1,draw
17720172,0-1,away
17238563,3-2,home
17881623,1-0,home
17878161,5-1,home
17757469,2-1,home
17757466,5-1,home
17757228,0-0,draw
17241359,1-1,draw
17757223,1-0,home
17243095,1-0,home
17243094,2-0,home
17242053,3-2,home
17242050,0-1,away
17242045,3-1,home
17241725,2-1,home
17241724,2-0,home
17241723,2-1,home
17241722,0-1,away
17241717,2-1,home
17241364,0-0,draw
17241363,0-2,away
17241362,0-1,away
17241361,2-1,home
17447932,1-1,draw
17238562,3-1,home
16834576,2-2,draw
17212624,2-1,home
17098306,3-1,home
16481681,0-0,draw
17156502,3-0,home
17876737,1-1,draw
17724355,1-0,home
16481679,4-1,home
16481676,1-1,draw
16672153,2-0,home
17783957,1-2,away
17876865,1-1,draw
17212619,1-0,home
16481675,4-1,home
16465885,0-4,away
17925618,1-0,home
17098309,0-2,away
17807419,1-1,draw
16864611,2-2,draw
17706902,2-3,away
16486965,1-5,away
17879639,2-0,home
17243799,0-0,draw
16672154,0-1,away
17876866,0-0,draw
17240119,0-2,away
16672148,2-2,draw
17240121,4-1,home
17212937,0-1,away
17240120,3-1,home
17212935,5-2,home
17213306,2-2,draw
17213308,0-0,draw
17213312,1-0,home
17212934,3-1,home
17213305,0-0,draw
17212621,4-1,home
17098307,0-1,away
17212622,0-1,away
17212617,0-2,away
17012217,2-1,home
17004364,0-1,away
17004362,2-1,home
16887673,1-2,away
16725254,2-1,home
17240125,3-1,home
17240122,1-1,draw
17212618,1-4,away
16943116,3-2,home
17227795,1-0,home
17227794,3-2,home
17227793,4-0,home
17960684,1-0,home
16840316,1-0,home
16725502,1-2,away
17227796,2-1,home
17724657,3-1,home
17599224,3-0,home
17227798,0-0,draw
16725498,2-2,draw
16775422,0-1,away
17057055,2-1,home
17048256,1-2,away
17947851,2-1,home
17755710,3-0,home
17755711,2-0,home
17948065,0-1,away
17786274,2-3,away
17948770,1-3,away
16773809,2-0,home
17958063,1-0,home
17755712,1-2,away
17958062,0-0,draw
16487504,1-1,draw
16911196,2-0,home
16997552,2-0,home
16771595,3-4,away
16839778,1-3,away
16487506,1-3,away
17770882,1-3,away
17904857,1-0,home
17714811,1-0,home
17758462,3-1,home
17986935,2-1,home
16487280,1-1,draw
16487503,1-4,away
17973949,0-1,away
16487278,0-2,away
17720173,0-1,away
17900276,2-2,draw
16487283,2-0,home
16487281,2-1,home
17996730,3-0,home
17932821,1-1,draw
17055648,2-2,draw
16613797,0-1,away
16613793,1-1,draw
17995106,0-3,away
17996738,2-3,away
17998670,0-3,away
16864433,2-1,home
17996389,3-1,home
17932691,1-1,draw
17003915,2-0,home
17910971,2-1,home
16548692,3-0,home
16548696,2-2,draw
17910972,0-0,draw
17153973,0-1,away
16839480,1-2,away
16839482,2-1,home
17048252,5-1,home
17153594,3-2,home
17932699,2-2,draw
16548690,3-3,draw
16864438,2-0,home
16614694,0-1,away
17133117,2-2,draw
17987285,3-0,home
17947191,0-3,away
17469685,2-0,home
17469684,2-0,home
17973201,1-0,home
17973677,1-1,draw
17469680,2-0,home
17987985,0-0,draw
17133122,1-2,away
17671570,1-1,draw
17948282,1-1,draw
17973585,0-1,away
17133118,0-0,draw
17948290,1-2,away
17973200,0-0,draw
17973206,0-0,draw
17972096,0-0,draw
17133121,4-0,home
16548689,2-0,home
17988392,0-4,away
17988393,1-1,draw
16548691,3-0,home
17959867,3-1,home
16548693,2-2,draw
17133120,1-0,home
16548694,0-1,away
17879636,0-2,away
16521983,0-1,away
17973522,1-1,draw
16548697,1-0,home
17956962,1-2,away
17993916,0-0,draw
17973547,1-4,away
17993917,1-2,away
17973574,1-0,home
